2026/213T05:54:00	x	dummy01	60.0	0.000378	1.1	-144.697	3.46690e-4	0.00000000	0.00000000	338.234	68.004	165.708	338.232	68.005	166.610	61253.24583	-	False	False
2026/213T05:59:00	x	1041+536	60.0	0.016465	47.1	-127.997	3.49761e-4	0.00000000	0.00000000	342.534	69.544	165.708	342.532	69.545	166.610	61253.24931	-	False	False
2026/213T06:00:30	x	1041+536	60.0	0.017773	51.0	-127.866	3.48535e-4	0.00000000	0.00000000	341.953	69.449	165.708	341.951	69.450	166.610	61253.25035	-	False	False
2026/213T06:02:00	x	1041+536	60.0	0.008926	25.6	-119.707	3.48865e-4	0.00000000	0.00000000	341.379	69.351	165.708	341.378	69.352	166.610	61253.25139	-	False	False
2026/213T06:03:30	x	1041+536	60.0	0.014792	42.5	-132.783	3.47946e-4	0.00000000	0.00000000	340.812	69.251	165.708	340.810	69.251	166.610	61253.25243	-	False	False
2026/213T06:05:00	x	1041+536	60.0	0.009590	27.3	-129.011	3.50784e-4	0.00000000	0.00000000	340.252	69.147	165.708	340.250	69.148	166.610	61253.25347	-	False	False
2026/213T06:06:30	x	1041+536	60.0	0.015975	45.2	-151.299	3.53785e-4	0.00000000	0.00000000	339.699	69.041	165.708	339.697	69.041	166.610	61253.25451	-	False	False
2026/213T06:08:00	x	1041+536	60.0	0.017952	51.0	-107.781	3.51882e-4	0.00000000	0.00000000	339.152	68.931	165.708	339.150	68.932	166.610	61253.25556	-	False	False
2026/213T06:09:30	x	1041+536	60.0	0.009764	27.7	-116.682	3.52877e-4	0.00000000	0.00000000	338.613	68.819	165.708	338.611	68.820	166.610	61253.25660	-	False	False
2026/213T06:11:00	x	1041+536	60.0	0.012713	36.6	-130.362	3.47643e-4	0.00000000	0.00000000	338.081	68.705	165.708	338.079	68.705	166.610	61253.25764	-	False	False
2026/213T06:12:30	x	1041+536	60.0	0.013479	38.8	-138.738	3.47838e-4	0.00000000	0.00000000	337.556	68.587	165.708	337.554	68.588	166.610	61253.25868	-	False	False
2026/213T06:34:00	x	3C286	60.0	0.267778	619.7	168.007	4.32132e-4	0.00000000	0.00000000	94.559	70.399	165.708	94.562	70.399	166.610	61253.27361	-	False	False
2026/213T06:35:30	x	3C286	60.0	0.434914	883.9	166.193	4.92056e-4	0.00000000	0.00000000	94.843	70.709	165.708	94.846	70.709	166.610	61253.27465	-	False	False
2026/213T06:37:00	x	3C286	60.0	0.343685	753.3	166.504	4.56250e-4	0.00000000	0.00000000	95.132	71.018	165.708	95.135	71.019	166.610	61253.27569	-	False	False
2026/213T06:38:30	x	3C286	60.0	0.359258	771.4	165.419	4.65744e-4	0.00000000	0.00000000	95.428	71.328	165.708	95.431	71.328	166.610	61253.27674	-	False	False
2026/213T06:40:00	x	3C286	60.0	0.277840	633.2	170.695	4.38781e-4	0.00000000	0.00000000	95.729	71.637	165.708	95.732	71.638	166.610	61253.27778	-	False	False
2026/213T06:41:30	x	3C286	60.0	0.223892	531.1	155.989	4.21589e-4	0.00000000	0.00000000	96.038	71.947	165.708	96.041	71.947	166.610	61253.27882	-	False	False
