2026/204T06:08:00	x	1041+536	60.0	0.010587	43.9	-53.263	2.40995e-4	0.00000000	0.00000000	353.657	70.683	165.708	353.656	70.683	166.610	61244.25556	-	False	False
2026/204T06:09:30	x	1041+536	60.0	0.010417	43.5	-75.830	2.39590e-4	0.00000000	0.00000000	352.989	70.646	165.708	352.987	70.647	166.610	61244.25660	-	False	False
2026/204T06:11:00	x	1041+536	60.0	0.004782	20.0	-65.953	2.39044e-4	0.00000000	0.00000000	352.323	70.607	165.708	352.321	70.607	166.610	61244.25764	-	False	False
2026/204T06:12:30	x	1041+536	60.0	0.010166	42.1	-63.791	2.41343e-4	0.00000000	0.00000000	351.661	70.563	165.708	351.659	70.564	166.610	61244.25868	-	False	False
2026/204T06:14:00	x	1041+536	60.0	0.004456	18.7	-86.927	2.38898e-4	0.00000000	0.00000000	351.002	70.516	165.708	351.001	70.517	166.610	61244.25972	-	False	False
2026/204T06:15:30	x	1041+536	60.0	0.008572	35.1	-144.641	2.44448e-4	0.00000000	0.00000000	350.348	70.466	165.708	350.346	70.467	166.610	61244.26076	-	False	False
2026/204T06:17:00	x	1041+536	60.0	0.010435	43.2	-78.578	2.41443e-4	0.00000000	0.00000000	349.697	70.412	165.708	349.696	70.413	166.610	61244.26181	-	False	False
2026/204T06:18:30	x	1041+536	60.0	0.005389	22.4	-58.828	2.41034e-4	0.00000000	0.00000000	349.051	70.355	165.708	349.049	70.355	166.610	61244.26285	-	False	False
2026/204T06:20:00	x	1041+536	60.0	0.007281	30.0	-110.348	2.42802e-4	0.00000000	0.00000000	348.410	70.294	165.708	348.408	70.295	166.610	61244.26389	-	False	False
2026/204T06:21:30	x	1041+536	60.0	0.007167	29.9	-7.115	2.39369e-4	0.00000000	0.00000000	347.773	70.230	165.708	347.772	70.231	166.610	61244.26493	-	False	False
2026/204T06:43:00	x	3C286	60.0	0.105620	390.9	-94.629	2.70185e-4	0.00000000	0.00000000	90.275	64.935	165.708	90.277	64.935	166.610	61244.27986	-	False	False
2026/204T06:44:30	x	3C286	60.0	0.247773	768.5	-144.103	3.22391e-4	0.00000000	0.00000000	90.491	65.245	165.708	90.493	65.246	166.610	61244.28090	-	False	False
2026/204T06:46:00	x	3C286	60.0	0.195899	643.2	-113.983	3.04568e-4	0.00000000	0.00000000	90.710	65.556	165.708	90.712	65.557	166.610	61244.28194	-	False	False
2026/204T06:47:30	x	3C286	60.0	0.255620	786.9	-96.550	3.24849e-4	0.00000000	0.00000000	90.931	65.867	165.708	90.933	65.868	166.610	61244.28299	-	False	False
2026/204T06:49:00	x	3C286	60.0	0.135940	477.0	-85.113	2.84970e-4	0.00000000	0.00000000	91.155	66.178	165.708	91.157	66.179	166.610	61244.28403	-	False	False
2026/204T06:50:30	x	3C286	60.0	0.132612	464.6	-98.513	2.85417e-4	0.00000000	0.00000000	91.382	66.489	165.708	91.384	66.490	166.610	61244.28507	-	False	False
2026/204T06:52:00	x	3C286	60.0	0.260423	791.0	-100.880	3.29227e-4	0.00000000	0.00000000	91.613	66.800	165.708	91.615	66.801	166.610	61244.28611	-	False	False
2026/204T06:53:30	x	3C286	60.0	0.238676	748.6	-98.985	3.18845e-4	0.00000000	0.00000000	91.846	67.111	165.708	91.848	67.111	166.610	61244.28715	-	False	False
2026/204T06:55:00	x	3C286	60.0	0.244904	752.6	-97.299	3.25407e-4	0.00000000	0.00000000	92.083	67.421	165.708	92.085	67.422	166.610	61244.28819	-	False	False
2026/204T06:56:30	x	3C286	60.0	0.140261	489.0	-140.650	2.86823e-4	0.00000000	0.00000000	92.323	67.732	165.708	92.326	67.733	166.610	61244.28924	-	False	False
2026/204T07:15:00	x	1041+536	60.0	0.010006	41.9	-21.294	2.38807e-4	0.00000000	0.00000000	329.319	66.059	165.708	329.318	66.059	166.610	61244.30208	-	False	False
2026/204T07:16:30	x	1041+536	60.0	0.010205	42.7	-41.882	2.39220e-4	0.00000000	0.00000000	328.932	65.899	165.708	328.930	65.899	166.610	61244.30313	-	False	False
2026/204T07:18:00	x	1041+536	60.0	0.004768	20.1	-54.690	2.37236e-4	0.00000000	0.00000000	328.552	65.738	165.708	328.550	65.738	166.610	61244.30417	-	False	False
2026/204T07:19:30	x	1041+536	60.0	0.009011	38.0	-39.652	2.37106e-4	0.00000000	0.00000000	328.178	65.575	165.708	328.176	65.575	166.610	61244.30521	-	False	False
2026/204T07:21:00	x	1041+536	60.0	0.005259	22.2	-42.539	2.36856e-4	0.00000000	0.00000000	327.811	65.410	165.708	327.809	65.410	166.610	61244.30625	-	False	False
2026/204T07:22:30	x	1041+536	60.0	0.010259	43.3	-46.408	2.37175e-4	0.00000000	0.00000000	327.451	65.243	165.708	327.449	65.244	166.610	61244.30729	-	False	False
2026/204T07:24:00	x	1041+536	60.0	0.010698	45.0	-40.499	2.37557e-4	0.00000000	0.00000000	327.097	65.075	165.708	327.095	65.076	166.610	61244.30833	-	False	False
2026/204T07:25:30	x	1041+536	60.0	0.004265	18.1	-30.106	2.35070e-4	0.00000000	0.00000000	326.750	64.906	165.708	326.748	64.906	166.610	61244.30938	-	False	False
2026/204T07:27:00	x	1041+536	60.0	0.008536	36.3	-51.737	2.35280e-4	0.00000000	0.00000000	326.409	64.734	165.708	326.408	64.735	166.610	61244.31042	-	False	False
2026/204T07:28:30	x	1041+536	60.0	0.006383	27.2	-59.868	2.34453e-4	0.00000000	0.00000000	326.075	64.561	165.708	326.074	64.562	166.610	61244.31146	-	False	False
