2026/191T07:00:00	c	1041+536	60.0	0.039567	97.7	127.152	4.04965e-4	0.00000000	0.00000000	353.262	70.662	165.708	353.260	70.662	166.610	61231.29167	-	False	False
2026/191T07:01:30	c	1041+536	60.0	0.038326	97.5	131.933	3.93276e-4	0.00000000	0.00000000	352.595	70.623	165.708	352.593	70.624	166.610	61231.29271	-	False	False
2026/191T07:03:00	c	1041+536	60.0	0.022487	56.0	130.085	4.01265e-4	0.00000000	0.00000000	351.931	70.581	165.708	351.930	70.582	166.610	61231.29375	-	False	False
2026/191T07:04:30	c	1041+536	60.0	0.034176	84.8	124.968	4.02945e-4	0.00000000	0.00000000	351.271	70.536	165.708	351.270	70.537	166.610	61231.29479	-	False	False
2026/191T07:06:00	c	1041+536	60.0	0.027650	69.6	129.401	3.97065e-4	0.00000000	0.00000000	350.615	70.487	165.708	350.613	70.488	166.610	61231.29583	-	False	False
2026/191T07:07:30	c	1041+536	60.0	0.035280	86.2	130.575	4.09491e-4	0.00000000	0.00000000	349.963	70.435	165.708	349.961	70.435	166.610	61231.29688	-	False	False
2026/191T07:09:00	c	1041+536	60.0	0.038703	95.4	126.051	4.05811e-4	0.00000000	0.00000000	349.315	70.379	165.708	349.313	70.379	166.610	61231.29792	-	False	False
2026/191T07:10:30	c	1041+536	60.0	0.024581	62.5	127.124	3.93103e-4	0.00000000	0.00000000	348.672	70.319	165.708	348.670	70.320	166.610	61231.29896	-	False	False
2026/191T07:12:00	c	1041+536	60.0	0.028010	71.5	119.829	3.91634e-4	0.00000000	0.00000000	348.033	70.257	165.708	348.031	70.257	166.610	61231.30000	-	False	False
2026/191T07:13:30	c	1041+536	60.0	0.035263	86.7	122.890	4.06917e-4	0.00000000	0.00000000	347.400	70.190	165.708	347.398	70.191	166.610	61231.30104	-	False	False
2026/191T07:35:00	c	3C286	60.0	0.780395	1332.5	93.732	5.85643e-4	0.00000000	0.00000000	90.402	65.118	165.708	90.404	65.119	166.610	61231.31597	-	False	False
2026/191T07:36:30	c	3C286	60.0	1.098899	1655.7	103.201	6.63714e-4	0.00000000	0.00000000	90.620	65.429	165.708	90.622	65.430	166.610	61231.31701	-	False	False
2026/191T07:38:00	c	3C286	60.0	0.992841	1541.6	95.878	6.44041e-4	0.00000000	0.00000000	90.840	65.740	165.708	90.842	65.741	166.610	61231.31806	-	False	False
2026/191T07:39:30	c	3C286	60.0	0.962727	1493.4	108.900	6.44657e-4	0.00000000	0.00000000	91.063	66.051	165.708	91.065	66.052	166.610	61231.31910	-	False	False
2026/191T07:41:00	c	3C286	60.0	0.805021	1318.1	95.384	6.10741e-4	0.00000000	0.00000000	91.289	66.362	165.708	91.291	66.363	166.610	61231.32014	-	False	False
2026/191T07:42:30	c	3C286	60.0	0.715871	1218.1	89.996	5.87685e-4	0.00000000	0.00000000	91.518	66.673	165.708	91.520	66.673	166.610	61231.32118	-	False	False
2026/191T07:44:00	c	3C286	60.0	1.068247	1582.1	94.831	6.75211e-4	0.00000000	0.00000000	91.750	66.984	165.708	91.752	66.984	166.610	61231.32222	-	False	False
2026/191T07:45:30	c	3C286	60.0	0.863887	1361.4	89.827	6.34546e-4	0.00000000	0.00000000	91.986	67.294	165.708	91.988	67.295	166.610	61231.32326	-	False	False
2026/191T07:47:00	c	3C286	60.0	0.802266	1306.6	79.878	6.14005e-4	0.00000000	0.00000000	92.225	67.605	165.708	92.227	67.606	166.610	61231.32431	-	False	False
2026/191T07:48:30	c	3C286	60.0	0.658464	1120.8	86.499	5.87496e-4	0.00000000	0.00000000	92.467	67.916	165.708	92.469	67.916	166.610	61231.32535	-	False	False
2026/191T08:07:00	c	1041+536	60.0	0.039113	97.1	144.845	4.02891e-4	0.00000000	0.00000000	329.090	65.965	165.708	329.088	65.965	166.610	61231.33819	-	False	False
2026/191T08:08:30	c	1041+536	60.0	0.039201	99.4	152.466	3.94434e-4	0.00000000	0.00000000	328.706	65.804	165.708	328.705	65.804	166.610	61231.33924	-	False	False
2026/191T08:10:00	c	1041+536	60.0	0.024634	62.7	144.076	3.93044e-4	0.00000000	0.00000000	328.330	65.642	165.708	328.328	65.642	166.610	61231.34028	-	False	False
2026/191T08:11:30	c	1041+536	60.0	0.035414	89.9	142.862	3.93943e-4	0.00000000	0.00000000	327.960	65.477	165.708	327.959	65.478	166.610	61231.34132	-	False	False
2026/191T08:13:00	c	1041+536	60.0	0.027895	72.2	144.032	3.86199e-4	0.00000000	0.00000000	327.597	65.312	165.708	327.596	65.312	166.610	61231.34236	-	False	False
2026/191T08:14:30	c	1041+536	60.0	0.038766	98.7	139.603	3.92946e-4	0.00000000	0.00000000	327.241	65.144	165.708	327.239	65.144	166.610	61231.34340	-	False	False
2026/191T08:16:00	c	1041+536	60.0	0.039182	100.9	140.482	3.88380e-4	0.00000000	0.00000000	326.891	64.975	165.708	326.890	64.975	166.610	61231.34444	-	False	False
2026/191T08:17:30	c	1041+536	60.0	0.023404	60.2	158.026	3.88953e-4	0.00000000	0.00000000	326.548	64.805	165.708	326.546	64.805	166.610	61231.34549	-	False	False
2026/191T08:19:00	c	1041+536	60.0	0.032938	83.6	146.169	3.93785e-4	0.00000000	0.00000000	326.211	64.632	165.708	326.210	64.633	166.610	61231.34653	-	False	False
2026/191T08:20:30	c	1041+536	60.0	0.030140	76.7	143.781	3.93028e-4	0.00000000	0.00000000	325.881	64.459	165.708	325.879	64.459	166.610	61231.34757	-	False	False
