2026/254T03:17:00	x	1041+536	60.0	0.015582	46.0	141.988	3.38510e-4	0.00000000	0.00000000	342.844	69.593	165.708	342.842	69.594	166.610	61294.13681	-	False	False
2026/254T03:18:30	x	1041+536	60.0	0.018802	56.0	152.385	3.35636e-4	0.00000000	0.00000000	342.260	69.500	165.708	342.258	69.500	166.610	61294.13785	-	False	False
2026/254T03:20:00	x	1041+536	60.0	0.010660	31.5	156.872	3.38582e-4	0.00000000	0.00000000	341.683	69.404	165.708	341.681	69.404	166.610	61294.13889	-	False	False
2026/254T03:21:30	x	1041+536	60.0	0.017886	53.1	152.906	3.36871e-4	0.00000000	0.00000000	341.112	69.304	165.708	341.110	69.305	166.610	61294.13993	-	False	False
2026/254T03:23:00	x	1041+536	60.0	0.010106	30.2	157.020	3.34958e-4	0.00000000	0.00000000	340.548	69.202	165.708	340.546	69.203	166.610	61294.14097	-	False	False
2026/254T03:24:30	x	1041+536	60.0	0.017052	50.6	153.875	3.36693e-4	0.00000000	0.00000000	339.991	69.097	165.708	339.989	69.098	166.610	61294.14201	-	False	False
2026/254T03:26:00	x	1041+536	60.0	0.019790	58.5	145.509	3.38251e-4	0.00000000	0.00000000	339.441	68.990	165.708	339.439	68.990	166.610	61294.14306	-	False	False
2026/254T03:27:30	x	1041+536	60.0	0.010977	32.2	165.630	3.41222e-4	0.00000000	0.00000000	338.898	68.879	165.708	338.896	68.879	166.610	61294.14410	-	False	False
2026/254T03:29:00	x	1041+536	60.0	0.015976	47.2	151.517	3.38392e-4	0.00000000	0.00000000	338.362	68.766	165.708	338.360	68.766	166.610	61294.14514	-	False	False
2026/254T03:30:30	x	1041+536	60.0	0.014386	43.1	145.363	3.33650e-4	0.00000000	0.00000000	337.833	68.650	165.708	337.831	68.650	166.610	61294.14618	-	False	False
2026/254T03:52:00	x	3C286	60.0	0.270007	653.5	96.202	4.13154e-4	0.00000000	0.00000000	94.411	70.234	165.708	94.414	70.235	166.610	61294.16111	-	False	False
2026/254T03:53:30	x	3C286	60.0	0.445416	925.3	95.102	4.81366e-4	0.00000000	0.00000000	94.692	70.544	165.708	94.695	70.545	166.610	61294.16215	-	False	False
2026/254T03:55:00	x	3C286	60.0	0.349927	794.7	89.221	4.40340e-4	0.00000000	0.00000000	94.978	70.854	165.708	94.981	70.855	166.610	61294.16319	-	False	False
2026/254T03:56:30	x	3C286	60.0	0.358354	808.5	96.744	4.43228e-4	0.00000000	0.00000000	95.270	71.164	165.708	95.273	71.164	166.610	61294.16424	-	False	False
2026/254T03:58:00	x	3C286	60.0	0.257707	625.9	98.793	4.11753e-4	0.00000000	0.00000000	95.569	71.473	165.708	95.572	71.474	166.610	61294.16528	-	False	False
2026/254T03:59:30	x	3C286	60.0	0.200027	505.1	80.043	3.96017e-4	0.00000000	0.00000000	95.874	71.783	165.708	95.876	71.783	166.610	61294.16632	-	False	False
2026/254T04:01:00	x	3C286	60.0	0.440297	931.5	85.942	4.72691e-4	0.00000000	0.00000000	96.185	72.092	165.708	96.188	72.092	166.610	61294.16736	-	False	False
2026/254T04:02:30	x	3C286	60.0	0.411604	880.5	85.231	4.67443e-4	0.00000000	0.00000000	96.504	72.401	165.708	96.507	72.402	166.610	61294.16840	-	False	False
2026/254T04:04:00	x	3C286	60.0	0.406380	867.6	87.756	4.68383e-4	0.00000000	0.00000000	96.830	72.710	165.708	96.833	72.710	166.610	61294.16944	-	False	False
2026/254T04:05:30	x	3C286	60.0	0.288025	685.8	77.013	4.19990e-4	0.00000000	0.00000000	97.165	73.018	165.708	97.168	73.019	166.610	61294.17049	-	False	False
2026/254T04:24:00	x	1041+536	60.0	0.018407	55.7	165.884	3.30725e-4	0.00000000	0.00000000	323.607	63.117	165.708	323.605	63.117	166.610	61294.18333	-	False	False
2026/254T04:25:30	x	1041+536	60.0	0.019576	58.5	163.390	3.34890e-4	0.00000000	0.00000000	323.327	62.932	165.708	323.326	62.932	166.610	61294.18438	-	False	False
2026/254T04:27:00	x	1041+536	60.0	0.009601	28.7	166.425	3.34158e-4	0.00000000	0.00000000	323.054	62.746	165.708	323.052	62.746	166.610	61294.18542	-	False	False
2026/254T04:28:30	x	1041+536	60.0	0.015589	46.6	-176.314	3.34208e-4	0.00000000	0.00000000	322.785	62.558	165.708	322.784	62.558	166.610	61294.18646	-	False	False
2026/254T04:30:00	x	1041+536	60.0	0.010399	31.4	-161.955	3.30938e-4	0.00000000	0.00000000	322.523	62.370	165.708	322.521	62.370	166.610	61294.18750	-	False	False
2026/254T04:31:30	x	1041+536	60.0	0.015910	46.5	158.513	3.42171e-4	0.00000000	0.00000000	322.265	62.180	165.708	322.264	62.180	166.610	61294.18854	-	False	False
2026/254T04:33:00	x	1041+536	60.0	0.018364	54.7	162.744	3.35912e-4	0.00000000	0.00000000	322.013	61.989	165.708	322.012	61.989	166.610	61294.18958	-	False	False
2026/254T04:34:30	x	1041+536	60.0	0.009644	28.9	-178.928	3.34193e-4	0.00000000	0.00000000	321.767	61.797	165.708	321.766	61.797	166.610	61294.19062	-	False	False
2026/254T04:36:00	x	1041+536	60.0	0.016316	49.3	171.589	3.31140e-4	0.00000000	0.00000000	321.525	61.604	165.708	321.524	61.604	166.610	61294.19167	-	False	False
2026/254T04:37:30	x	1041+536	60.0	0.013562	40.6	-179.763	3.34170e-4	0.00000000	0.00000000	321.289	61.410	165.708	321.288	61.410	166.610	61294.19271	-	False	False
