2026/254T03:17:00	c	1041+536	60	0.041418	96.8	147.046	0.000427796	0	0	342.844	69.593	165.708	342.842	69.594	166.61	61294.13681	-	False	False
2026/254T03:18:30	c	1041+536	60	0.046043	104.4	156.739	0.000441113	0	0	342.26	69.5	165.708	342.258	69.5	166.61	61294.13785	-	False	False
2026/254T03:20:00	c	1041+536	60	0.031885	69.6	161.75	0.000458439	0	0	341.683	69.404	165.708	341.681	69.404	166.61	61294.13889	-	False	False
2026/254T03:21:30	c	1041+536	60	0.044394	98.8	156.34	0.000449203	0	0	341.112	69.304	165.708	341.11	69.305	166.61	61294.13993	-	False	False
2026/254T03:23:00	c	1041+536	60	0.031169	68.8	157.07	0.000452834	0	0	340.548	69.202	165.708	340.546	69.203	166.61	61294.14097	-	False	False
2026/254T03:24:30	c	1041+536	60	0.043111	95.2	156.952	0.000452734	0	0	339.991	69.097	165.708	339.989	69.098	166.61	61294.14201	-	False	False
2026/254T03:26:00	c	1041+536	60	0.04616	100.8	150.035	0.000457756	0	0	339.441	68.99	165.708	339.439	68.99	166.61	61294.14306	-	False	False
2026/254T03:27:30	c	1041+536	60	0.030403	67.8	166.653	0.000448223	0	0	338.898	68.879	165.708	338.896	68.879	166.61	61294.1441	-	False	False
2026/254T03:29:00	c	1041+536	60	0.038228	86.2	157.75	0.000443398	0	0	338.362	68.766	165.708	338.36	68.766	166.61	61294.14514	-	False	False
2026/254T03:30:30	c	1041+536	60	0.037693	86	151.33	0.000438191	0	0	337.833	68.65	165.708	337.831	68.65	166.61	61294.14618	-	False	False
2026/254T03:52:00	c	3C286	60	0.897935	1383.6	110.965	0.000648963	0	0	94.411	70.234	165.708	94.414	70.235	166.61	61294.16111	-	False	False
2026/254T03:53:30	c	3C286	60	1.192122	1586.8	110.515	0.000751273	0	0	94.692	70.544	165.708	94.695	70.545	166.61	61294.16215	-	False	False
2026/254T03:55:00	c	3C286	60	1.026668	1486.5	107.055	0.000690644	0	0	94.978	70.854	165.708	94.981	70.855	166.61	61294.16319	-	False	False
2026/254T03:56:30	c	3C286	60	1.057814	1528.2	111.193	0.0006922	0	0	95.27	71.164	165.708	95.273	71.164	166.61	61294.16424	-	False	False
2026/254T03:58:00	c	3C286	60	0.852031	1342.9	111.324	0.000634449	0	0	95.569	71.473	165.708	95.572	71.474	166.61	61294.16528	-	False	False
2026/254T03:59:30	c	3C286	60	0.705059	1178	100.068	0.000598512	0	0	95.874	71.783	165.708	95.876	71.783	166.61	61294.16632	-	False	False
2026/254T04:01:00	c	3C286	60	1.193511	1644.6	103.052	0.000725736	0	0	96.185	72.092	165.708	96.188	72.092	166.61	61294.16736	-	False	False
2026/254T04:02:30	c	3C286	60	1.133925	1587.7	102.491	0.000714177	0	0	96.504	72.401	165.708	96.507	72.402	166.61	61294.1684	-	False	False
2026/254T04:04:00	c	3C286	60	1.095452	1573.5	105.366	0.000696192	0	0	96.83	72.71	165.708	96.833	72.71	166.61	61294.16944	-	False	False
2026/254T04:05:30	c	3C286	60	0.877644	1362.2	98.915	0.000644261	0	0	97.165	73.018	165.708	97.168	73.019	166.61	61294.17049	-	False	False
2026/254T04:24:00	c	1041+536	60	0.045468	102.3	166.289	0.000444595	0	0	323.607	63.117	165.708	323.605	63.117	166.61	61294.18333	-	False	False
2026/254T04:25:30	c	1041+536	60	0.048411	108.7	165.44	0.000445187	0	0	323.327	62.932	165.708	323.326	62.932	166.61	61294.18438	-	False	False
2026/254T04:27:00	c	1041+536	60	0.033229	76	171.255	0.000437242	0	0	323.054	62.746	165.708	323.052	62.746	166.61	61294.18542	-	False	False
2026/254T04:28:30	c	1041+536	60	0.042967	99	-177.515	0.000434071	0	0	322.785	62.558	165.708	322.784	62.558	166.61	61294.18646	-	False	False
2026/254T04:30:00	c	1041+536	60	0.033324	77.6	-171.502	0.000429673	0	0	322.523	62.37	165.708	322.521	62.37	166.61	61294.1875	-	False	False
2026/254T04:31:30	c	1041+536	60	0.041102	93	163.194	0.00044206	0	0	322.265	62.18	165.708	322.264	62.18	166.61	61294.18854	-	False	False
2026/254T04:33:00	c	1041+536	60	0.046614	107.5	164.267	0.000433448	0	0	322.013	61.989	165.708	322.012	61.989	166.61	61294.18958	-	False	False
2026/254T04:34:30	c	1041+536	60	0.030517	71	176.75	0.000429757	0	0	321.767	61.797	165.708	321.766	61.797	166.61	61294.19062	-	False	False
2026/254T04:36:00	c	1041+536	60	0.041255	97.2	172.807	0.000424385	0	0	321.525	61.604	165.708	321.524	61.604	166.61	61294.19167	-	False	False
2026/254T04:37:30	c	1041+536	60	0.036987	87.4	-178.652	0.000423206	0	0	321.289	61.41	165.708	321.288	61.41	166.61	61294.19271	-	False	False
